"sold","brand","battery_health_report","blind_spot_monitoring","rain_sensing_wipers","heated_seats","ventilated_seats","sunroof","wireless_phone_charging","apple_carplay_or_android_auto","navigation_system","voice_control","regenerative_braking_system","fast_charging_capabilities","range_estimator","black_and_white_premium_interior","glass_roof","subzero_weather_package","keyless_entry","ash_wood_decor","customer_age","customer_income","dealership_size","dealership_location","dealership_years_experience","customer_sex","trade_in","customer_satisfaction","price","seller_sex","seller_experience","trade_in_model","trade_in_mileage","trade_in_exterior_condition","trade_in_tire_condition","trade_in_engine_size","trade_in_value","longitude","latitude","state","customer_id","car_models","trade_in_fuel_type","trade_in_transmission_type"
0,"Tesla",1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,53,85119,4,"Rural",47,"Female",1,3.83135306642602,62568.887018133,"Male",-0.57999380148378,"Infiniti QX30",65000,2,5,5.3,13019.6376997235,-118.922977104748,42.0621534422646,"Oregon",4144,"Infiniti QX30","electric","automatic"
0,"Tesla",1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,59,78328,2,"Urban",10,"Male",1,3.81521155529536,82274.6485681273,"Female",9.42000619851622,"Infiniti QX30",0,4,4,4.9,30000,-120.431874391187,45.4683152936506,"Oregon",4145,"Infiniti QX30","electric","automatic"
0,"Toyota",0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,60,47293,4,"Suburban",50,"Female",1,2.33414510415505,22393.4172745794,"Male",14.4200061985162,"Alfa Romeo Stelvio",15000,4,3,5.7,30000,-120.801703206093,44.9782952829286,"Oregon",4146,"Alfa Romeo Stelvio","gasoline","automatic"
1,"Ford",0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,53,102809,5,"Suburban",35,"Female",1,4.9990470672825,64880.3300551372,"Male",20,"Acura ILX",35000,4,1,2.1,24065.0932571298,-120.431077263311,42.8038842460831,"Oregon",4147,"Acura ILX","gasoline","automatic"
1,"Ford",0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,19,138386,3,"Suburban",45,"Male",1,4.57134326902328,57439.891280001,"Male",14,"Nissan NV200",5000,2,1,3.5,30000,-120.572733446135,44.5700753445576,"Oregon",4148,"Nissan NV200","gasoline","CVT"
0,"Ford",0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,22,102229,3,"Rural",40,"Male",0,3.34177589665134,40034.94953271,"Male",15.4200061985162,"Volkswagen Jetta",135000,3,5,5.9,11286.3521149738,-123.080056617851,46.1541726628471,"Oregon",4149,"Volkswagen Jetta","gasoline","manual"
0,"Tesla",1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,63,109331,5,"Suburban",18,"Male",1,5.09408342321658,58000.9664967656,"Male",0.420006198516223,"Ford Ranger",115000,2,5,3,30000,-120.497654013726,43.3636742617411,"Oregon",4150,"Ford Ranger","gasoline","automatic"
0,"Tesla",1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,51,63850,1,"Urban",29,"Female",1,3.90651616645539,42446.5090711601,"Male",0.420006198516223,"Toyota Tundra",135000,5,1,1.5,28370.7658198254,-117.302883720116,44.56410376091,"Oregon",4151,"Toyota Tundra","gasoline","automatic"
1,"Tesla",1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,57,116046,4,"Urban",1,"Male",1,4.21068568563185,58472.9213513434,"Female",8,"GMC Sierra",90000,5,5,1.5,23104.3630675027,-118.219982842787,42.5287071164208,"Oregon",4152,"GMC Sierra","gasoline","automatic"
1,"Ford",0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,46,93017,5,"Rural",45,"Female",1,4.0268278945351,35579.5842725493,"Male",5,"Chevrolet Bolt",20000,5,4,1.1,30000,-119.298247327161,45.8049930400534,"Oregon",4153,"Chevrolet Bolt","electric","automatic"
1,"Tesla",1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,65,113919,2,"Urban",9,"Male",1,4.18517900561001,43761.9220870663,"Female",9,"Kia Optima",90000,3,1,1.5,25883.1532704681,-118.320511314961,43.7678126722571,"Oregon",4154,"Kia Optima","gasoline","automatic"
0,"Toyota",1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,63,131415,3,"Suburban",47,"Female",1,3.41614421813144,38339.9623259902,"Female",21.4200061985162,"Chevrolet Silverado",40000,4,4,1.1,28881.1768421492,-120.688753029808,45.5852600158829,"Oregon",4155,"Chevrolet Silverado","gasoline","automatic"
0,"Toyota",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,37,39750,4,"Urban",19,"Male",1,3.58370531764004,39948.5122552142,"Female",8.42000619851622,"Jaguar E-PACE",15000,5,5,2.3,23093.5465603319,-122.493363458033,43.1117857143428,"Oregon",4156,"Jaguar E-PACE","gasoline","automatic"
0,"Ford",0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,58,131376,3,"Rural",13,"Female",1,4.23210600377635,45868.1673067622,"Male",26.4200061985162,"Volvo S60",30000,1,4,5.9,11131.2204171306,-117.386979868765,42.3431652485509,"Oregon",4157,"Volvo S60","gasoline","automatic"
1,"Toyota",0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,23,50080,2,"Urban",13,"Male",1,2.61358675852381,54258.6644383147,"Female",28,"GMC Sierra",15000,4,2,4.9,30000,-120.478713761856,44.1853319733744,"Oregon",4158,"GMC Sierra","gasoline","automatic"
0,"Toyota",0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,47,66064,5,"Rural",30,"Female",0,3.526435476131,23366.4929145016,"Male",12.4200061985162,"Acura RDX",35000,2,5,5.4,16452.4663572117,-120.185909491404,43.6698239069406,"Oregon",4159,"Acura RDX","gasoline","automatic"
1,"Toyota",0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,57,37920,4,"Suburban",23,"Female",0,2.71863044795331,42424.094960629,"Female",23,"Ford Fiesta",95000,1,3,5.1,13130.7130103821,-118.904941149324,43.6107982784532,"Oregon",4160,"Ford Fiesta","gasoline","manual"
1,"Toyota",0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,34,86415,4,"Suburban",6,"Male",1,3.59431299196638,26725.9529434261,"Female",23,"Tesla Model S",60000,3,1,2,30000,-122.351481280718,43.5593694875723,"Oregon",4161,"Tesla Model S","electric","automatic"
1,"Toyota",0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,20,274238.303534488,4,"Rural",4,"Female",0,3.54558772213823,22584.0702045709,"Female",3,"Nissan Rogue",30000,1,1,4.8,26353.3886113951,-119.305100348377,44.6217309700518,"Oregon",4162,"Nissan Rogue","gasoline","CVT"
0,"Tesla",1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,28,97578,4,"Suburban",31,"Male",0,4.60373345442208,75597.7320694365,"Male",-1.57999380148378,"Toyota Tundra",40000,1,1,1.1,16272.4732508683,-120.352527952497,42.9952260463736,"Oregon",4163,"Toyota Tundra","gasoline","automatic"
0,"Ford",0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,27,60771,3,"Urban",14,"Female",0,4.76231275030518,45262.3202069663,"Male",10.4200061985162,"Toyota Yaris",40000,5,1,3.6,30000,-120.203034966767,44.5598062638398,"Oregon",4164,"Toyota Yaris","gasoline","manual"
0,"Toyota",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,27,116622,3,"Rural",29,"Male",0,4.00556845197328,27554.884806741,"Female",11.4200061985162,"Chevrolet City Express",135000,2,5,2.5,20580.0475148838,-118.958197296175,44.5654285953879,"Oregon",4165,"Chevrolet City Express","gasoline","automatic"
0,"Tesla",1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,62,135092,1,"Rural",26,"Male",1,4.77181535826346,68965.0980732404,"Male",4.42000619851622,"Subaru Impreza",0,1,2,3.2,30000,-124.224709727268,42.9124034683674,"Oregon",4166,"Subaru Impreza","gasoline","manual"
0,"Ford",0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,20,75103,3,"Urban",7,"Female",0,3.88944822516017,36225.0478798524,"Male",20.4200061985162,"Tesla Model 3",45000,5,1,5.5,25713.5626660168,-121.100541166049,42.9951184002128,"Oregon",4167,"Tesla Model 3","electric","automatic"
0,"Ford",0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,49,107529,4,"Suburban",30,"Male",1,4.65808099000868,54238.9274237212,"Male",-0.57999380148378,"BMW i3",115000,5,2,5.9,28768.2862131219,-118.37462107488,43.3166641339153,"Oregon",4168,"BMW i3","electric","automatic"
1,"Ford",0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,61,74094,1,"Urban",3,"Male",1,3.31511520784036,40338.3926959941,"Male",7,"Cadillac XT4",45000,2,1,2.3,21244.1198584178,-119.967480578992,45.1882607033592,"Oregon",4169,"Cadillac XT4","gasoline","automatic"
0,"Toyota",0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,53,136785,3,"Urban",46,"Female",1,3.53208707194877,45275.8770412765,"Female",19.4200061985162,"Toyota Yaris",145000,5,4,5.8,22781.1529718707,-123.089937453355,44.5275415992683,"Oregon",4170,"Toyota Yaris","gasoline","manual"
0,"Tesla",1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,44,124718,2,"Rural",16,"Male",0,3.65640010798262,50914.7370560095,"Male",2.42000619851622,"Volvo S60",60000,2,1,1.2,16520.0424627577,-118.131617650316,44.3783867019093,"Oregon",4171,"Volvo S60","gasoline","automatic"
0,"Ford",0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,62,98275,2,"Suburban",8,"Male",1,4.81440056862336,33483.8761296123,"Male",2.42000619851622,"Chevrolet Colorado",140000,1,3,5.6,12219.4480922029,-121.294831728844,42.1048153862141,"Oregon",4172,"Chevrolet Colorado","gasoline","automatic"
0,"Ford",0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,40,149017,3,"Suburban",25,"Male",0,4.17955902914306,54967.3237232491,"Male",4.42000619851622,"Hyundai Elantra",140000,5,4,5.2,26929.7313234914,-120.204936052939,44.0015067892556,"Oregon",4173,"Hyundai Elantra","gasoline","manual"
0,"Toyota",0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,28,57750,2,"Urban",46,"Male",0,2.36682564542918,49320.8115082234,"Female",15.4200061985162,"Volkswagen e-Golf",125000,4,3,2.8,30000,-117.599759294968,42.0184328485398,"Oregon",4174,"Volkswagen e-Golf","electric","automatic"
0,"Tesla",1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,23,63124,1,"Suburban",17,"Female",0,4.44186917954613,54530.4913981818,"Male",5.42000619851622,"Infiniti Q50",150000,2,3,2.7,23874.3362533588,-123.044455166245,46.0243808444055,"Oregon",4175,"Infiniti Q50","gasoline","automatic"
0,"Toyota",0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,41,65097,3,"Suburban",1,"Female",1,4.46699283653547,34189.5285737701,"Female",1.42000619851622,"Ford Escape",150000,2,4,2.9,19154.0574964868,-117.873720733767,43.0103788472327,"Oregon",4176,"Ford Escape","gasoline","automatic"
0,"Tesla",1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,46,108615,1,"Urban",15,"Male",0,3.10588442871444,63759.9037587643,"Female",21.4200061985162,"Honda CR-V",35000,3,4,4.3,30000,-118.436640789683,44.2127073863291,"Oregon",4177,"Honda CR-V","gasoline","CVT"
0,"Ford",0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,33,93628,4,"Rural",34,"Male",0,2.07968630260898,54939.9536452256,"Female",6.42000619851622,"BMW 3 Series",40000,1,3,1.6,23696.8086790002,-117.422907275291,43.6197055522557,"Oregon",4178,"BMW 3 Series","gasoline","automatic"
0,"Toyota",0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,52,50046,1,"Urban",23,"Female",1,2.94655651419491,29887.0510933921,"Female",9.42000619851622,"Tesla Model 3",1e+05,2,5,2.9,29179.6223408251,-120.968976675547,44.4666285333135,"Oregon",4179,"Tesla Model 3","electric","automatic"
0,"Tesla",1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,56,108123,5,"Urban",11,"Female",1,4.70291809213424,66887.0530999266,"Male",15.4200061985162,"Ford Mustang Mach-E",65000,2,3,2.9,28636.6096254347,-117.299149132005,44.2497555787348,"Oregon",4180,"Ford Mustang Mach-E","electric","automatic"
0,"Tesla",1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,51,54940,4,"Urban",4,"Male",0,4.02212802714341,67242.2545589507,"Male",10.4200061985162,"Hyundai Elantra",1e+05,3,1,2.4,29216.185951152,-120.990379202925,44.158771052116,"Oregon",4181,"Hyundai Elantra","gasoline","manual"
1,"Ford",0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,42,84449,5,"Rural",20,"Male",0,4.01024693343131,51408.4621405927,"Male",2,"Chevrolet Spark",145000,2,2,3.5,20453.2749663998,-119.24694810511,45.2166402716305,"Oregon",4182,"Chevrolet Spark","gasoline","manual"
0,"Ford",0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,38,145653,2,"Suburban",24,"Female",0,3.7896442229426,30306.7964327056,"Female",-1.57999380148378,"BMW X1",50000,3,2,2.1,20067.4030722654,-120.567067567498,43.1293511480038,"Oregon",4183,"BMW X1","gasoline","automatic"
0,"Toyota",0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,60,71516,4,"Suburban",15,"Male",0,3.18834001528971,47998.5707323067,"Male",19.4200061985162,"Honda Odyssey",20000,5,4,4.5,30000,-119.641667936116,43.9608664681829,"Oregon",4184,"Honda Odyssey","gasoline","automatic"
0,"Toyota",0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,49,134356,2,"Rural",14,"Female",0,2.98736028126233,47881.1683761887,"Female",9.42000619851622,"Cadillac ATS",145000,3,2,3.1,23447.0715474341,-121.662484527545,44.1079672156647,"Oregon",4185,"Cadillac ATS","gasoline","automatic"
0,"Ford",0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,55,77489,2,"Suburban",22,"Female",1,3.8314444615696,45371.1768216453,"Male",21.4200061985162,"Smart Fortwo",120000,1,3,2.3,15452.5367987759,-117.473028448877,45.7339922788413,"Oregon",4186,"Smart Fortwo","electric","automatic"
0,"Ford",0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,47,44009,3,"Urban",45,"Female",0,3.23667370043593,56885.6278399471,"Male",25.4200061985162,"Ford Escape",90000,1,5,1.9,29847.2421449182,-122.519607576619,44.6283563237462,"Oregon",4187,"Ford Escape","gasoline","automatic"
1,"Tesla",1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,29,147788,5,"Rural",49,"Female",0,5.34987652649003,48803.6544120638,"Male",23,"Mercedes-Benz GLA",65000,5,4,1.4,30000,-119.914154837228,43.991113860048,"Oregon",4188,"Mercedes-Benz GLA","gasoline","automatic"
1,"Tesla",1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,18,112807,5,"Suburban",7,"Female",1,5.53203685862127,61006.3826662721,"Male",7,"Fiat 500",105000,5,2,3.6,28389.402412038,-123.738786975674,44.8022731012018,"Oregon",4189,"Fiat 500","gasoline","manual"
0,"Toyota",1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,36,34744,3,"Rural",35,"Female",1,4.07413240116636,40418.6291969381,"Female",0.420006198516223,"Toyota Tacoma",120000,1,5,5.2,21326.7809142692,-123.229034278125,44.5137987831111,"Oregon",4190,"Toyota Tacoma","gasoline","automatic"
0,"Ford",0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,63,113426,1,"Suburban",18,"Male",1,3.91254983328569,35897.8891430888,"Male",24.4200061985162,"Toyota Tacoma",65000,5,2,2.2,27636.4885503839,-122.234549100781,43.2477482515506,"Oregon",4191,"Toyota Tacoma","gasoline","automatic"
1,"Ford",0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,23,66602,3,"Suburban",9,"Female",0,4.05798283599789,36187.6090793288,"Female",2,"BMW 3 Series",10000,5,2,3.9,30000,-123.417752957818,45.4793529004672,"Oregon",4192,"BMW 3 Series","gasoline","automatic"
0,"Tesla",1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,60,82283,4,"Suburban",11,"Female",0,4.75564693243147,55786.1660467461,"Female",8.42000619851622,"Kia Sportage",90000,1,2,2.1,18037.9182809011,-122.966768984703,45.6807784810621,"Oregon",4193,"Kia Sportage","gasoline","automatic"
1,"Tesla",1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,53,133130,4,"Suburban",47,"Male",1,4.70784313925492,86758.6327865371,"Female",23,"BMW X1",15000,4,1,4.4,28821.3551783654,-122.291062461905,45.5329775075641,"Oregon",4194,"BMW X1","gasoline","automatic"
0,"Tesla",1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,27,106337,4,"Suburban",30,"Male",1,3.92333395299109,67390.7150840387,"Female",23.4200061985162,"Chevrolet Silverado",150000,3,5,2.2,26373.0654483148,-121.562964700061,42.2296447061167,"Oregon",4195,"Chevrolet Silverado","gasoline","automatic"
0,"Toyota",0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,57,85094,4,"Rural",36,"Female",0,3.5890735460846,35294.3642390892,"Male",21.4200061985162,"Mercedes-Benz GLA",20000,5,1,3.8,30000,-120.366153573414,43.3704194476891,"Oregon",4196,"Mercedes-Benz GLA","gasoline","automatic"
1,"Ford",0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,33,117723,1,"Rural",41,"Female",1,3.70669599051532,59205.564683734,"Female",23,"Kia Sedona",130000,5,2,2.3,30000,-124.249185203751,42.7870721159328,"Oregon",4197,"Kia Sedona","gasoline","automatic"
1,"Tesla",1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,29,61492,4,"Rural",45,"Female",1,3.96130812230476,68278.4040986793,"Male",17,"Dodge Grand Caravan",35000,5,1,4.8,30000,-122.325076418869,42.6047626874304,"Oregon",4198,"Dodge Grand Caravan","gasoline","automatic"
0,"Toyota",0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,50,96069,3,"Suburban",42,"Male",0,4.24403575833699,20972.0580140129,"Female",16.4200061985162,"Land Rover Range Rover Evoque",140000,3,4,1.5,18160.0841869169,-120.489036410141,42.0489370699347,"Oregon",4199,"Land Rover Range Rover Evoque","gasoline","automatic"
0,"Toyota",0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,64,128936,4,"Urban",36,"Female",1,3.74896245179951,31278.6244228482,"Female",6.42000619851622,"Hyundai Elantra",50000,5,3,6,30000,-117.30920341567,45.3381399381909,"Oregon",4200,"Hyundai Elantra","gasoline","manual"
1,"Ford",0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,34,130834,1,"Suburban",17,"Male",0,3.95818407075064,28944.983096025,"Female",19,"Infiniti QX30",55000,4,1,1.4,20719.0129719386,-122.265490826193,45.4958847685307,"Oregon",4201,"Infiniti QX30","electric","automatic"
0,"Ford",0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,59,121221,5,"Suburban",7,"Male",1,4.0063935376118,26823.6767116468,"Male",-0.57999380148378,"Smart Fortwo",70000,3,1,3.4,25304.0082995432,-120.542628219974,44.4454968253179,"Oregon",4202,"Smart Fortwo","electric","automatic"
1,"Tesla",1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,60,61491,4,"Suburban",37,"Male",1,4.87422584075857,94785.1673853351,"Female",22,"Alfa Romeo Stelvio",55000,2,2,2.6,17295.3592896297,-122.729686158388,43.6652504026876,"Oregon",4203,"Alfa Romeo Stelvio","gasoline","automatic"
0,"Tesla",1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,57,98803,5,"Suburban",37,"Female",0,5.49329926486613,75796.256933827,"Female",17.4200061985162,"Lucid Air",90000,2,2,1.8,24541.6659672426,-118.006334017362,45.8753387365968,"Oregon",4204,"Lucid Air","electric","automatic"
0,"Toyota",0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,57,85348,2,"Suburban",49,"Female",1,2.96869889863366,28415.7415782101,"Male",4.42000619851622,"Dodge Grand Caravan",15000,1,3,5.5,20843.1553583351,-117.385152765321,42.9434634014721,"Oregon",4205,"Dodge Grand Caravan","gasoline","automatic"
0,"Toyota",0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,62,95308,1,"Rural",32,"Female",1,3.12910000370647,35755.669279024,"Male",5.42000619851622,"Infiniti QX30",150000,2,5,5,15652.0216360079,-121.174381678906,43.0172279539189,"Oregon",4206,"Infiniti QX30","electric","automatic"
0,"Ford",0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,61,36097,4,"Urban",5,"Female",0,4.41886243771353,55541.6599975433,"Female",25.4200061985162,"Nissan NV200",0,2,2,4.1,21793.8978942242,-121.450734359357,42.4136796801629,"Oregon",4207,"Nissan NV200","gasoline","CVT"
0,"Toyota",0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,58,45743,4,"Urban",43,"Female",1,3.90894752097867,35102.2137748078,"Male",2.42000619851622,"Kia Rio",70000,2,4,2.9,30000,-118.630972515814,42.652362071814,"Oregon",4208,"Kia Rio","electric","automatic"
1,"Toyota",0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,56,138938,3,"Rural",25,"Male",1,3.42233609969802,37270.237492444,"Female",1,"Volkswagen Tiguan",135000,4,1,3.6,25212.2284025992,-119.439668265975,44.7304542632635,"Oregon",4209,"Volkswagen Tiguan","gasoline","automatic"
1,"Tesla",1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,54,102784,2,"Urban",17,"Female",1,5.02068089099483,42655.4756206111,"Male",3,"Mazda 3",145000,4,2,4.5,25832.5280052068,-118.006118222094,44.4916804829351,"Oregon",4210,"Mazda 3","gasoline","manual"
0,"Ford",0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,35,92524,5,"Rural",39,"Female",0,3.9635188403907,47675.2017135732,"Male",16.4200061985162,"Chevrolet Bolt",1e+05,3,5,1.7,30000,-124.107440362908,44.3431435023163,"Oregon",4211,"Chevrolet Bolt","electric","automatic"
0,"Ford",0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,34,50652,3,"Rural",23,"Female",0,4.35930524547231,36193.206650205,"Male",19.4200061985162,"Acura RDX",10000,4,2,4.2,30000,-121.833027386642,44.0167716616564,"Oregon",4212,"Acura RDX","gasoline","automatic"
1,"Ford",0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,50,66121,1,"Rural",41,"Male",1,4.68854087869691,48536.8909753743,"Male",25,"Lucid Air",140000,4,3,3.3,14798.0974934858,-123.846569743968,43.6728321580987,"Oregon",4213,"Lucid Air","electric","automatic"
0,"Tesla",1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,39,52651,5,"Urban",24,"Female",1,4.2213306506673,47660.6440357864,"Female",1.42000619851622,"Kia Soul EV",145000,2,2,4.5,16519.4343741558,-121.843047711274,43.624011072773,"Oregon",4214,"Kia Soul EV","electric","automatic"
0,"Ford",0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,52,90962,2,"Suburban",9,"Female",0,4.19723660727772,32171.636269195,"Male",2.42000619851622,"Porsche Taycan",90000,4,1,1.5,25074.5310133034,-119.584097666266,42.501963587282,"Oregon",4215,"Porsche Taycan","gasoline","automatic"
0,"Tesla",1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,23,35712,3,"Suburban",47,"Male",1,4.50810076370774,71930.2373798564,"Female",16.4200061985162,"Volvo XC40",25000,3,3,5.5,26771.9605500941,-117.143512751826,44.2239751981884,"Oregon",4216,"Volvo XC40","gasoline","automatic"
0,"Tesla",1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,27,38590,4,"Suburban",2,"Male",0,3.94663315736935,42908.1521905027,"Female",13.4200061985162,"Ford Transit Connect",65000,3,1,3.8,30000,-123.682455011427,45.5230050958345,"Oregon",4217,"Ford Transit Connect","gasoline","automatic"
1,"Tesla",1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,21,136629,3,"Suburban",37,"Male",1,4.241854952547,88106.1944166664,"Female",13,"Cadillac ATS",90000,4,2,1.4,24979.0477865022,-118.718845875958,44.8312981733938,"Oregon",4218,"Cadillac ATS","gasoline","automatic"
0,"Tesla",1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,51,141952,3,"Rural",45,"Female",0,4.87841953418124,67512.7070141025,"Female",24.4200061985162,"Toyota Tundra",105000,2,1,2.7,16515.4590363343,-122.328041784988,42.9375307487412,"Oregon",4219,"Toyota Tundra","gasoline","automatic"
1,"Tesla",1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,23,120752,5,"Suburban",43,"Male",1,4.83492519067682,67346.701882768,"Male",1,"Chevrolet Equinox",110000,1,2,4.1,30000,-123.180593276646,44.5527080662742,"Oregon",4220,"Chevrolet Equinox","gasoline","automatic"
0,"Ford",0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,33,115589,4,"Rural",48,"Male",0,3.70597246583889,26865.2280583046,"Male",21.4200061985162,"Chevrolet Silverado",90000,4,3,2.7,26038.301312892,-117.429752875403,43.0452567889469,"Oregon",4221,"Chevrolet Silverado","gasoline","automatic"
0,"Toyota",0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,19,38406,2,"Rural",7,"Female",0,3.91457369032978,36364.0255271457,"Male",18.4200061985162,"Jaguar XE",130000,2,2,4.6,22317.9331881736,-118.057754139328,43.5683919466275,"Oregon",4222,"Jaguar XE","gasoline","automatic"
0,"Toyota",0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,21,69020,3,"Rural",35,"Male",0,3.22413644677898,25784.2200552113,"Male",3.42000619851622,"Chevrolet Colorado",65000,5,1,4.7,30000,-117.259633071038,44.335152120898,"Oregon",4223,"Chevrolet Colorado","gasoline","automatic"
0,"Tesla",1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,53,142294,2,"Rural",5,"Female",1,3.66487313847336,42464.0159215778,"Female",20.4200061985162,"BMW i3",145000,3,4,3.6,28905.3876158339,-123.22366306797,42.5915937648502,"Oregon",4224,"BMW i3","electric","automatic"
0,"Ford",1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,21,57959,2,"Urban",11,"Male",1,3.96708684378913,38382.3607733939,"Male",-0.57999380148378,"Maserati Levante",5000,3,1,3.5,30000,-120.644711524723,44.9898440638526,"Oregon",4225,"Maserati Levante","gasoline","automatic"
0,"Tesla",1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,27,121222,3,"Suburban",35,"Male",1,4.87706331884666,78834.3386817724,"Female",5.42000619851622,"Kia Soul EV",10000,2,3,3,30000,-117.825572633749,44.0006149662101,"Oregon",4226,"Kia Soul EV","electric","automatic"
0,"Toyota",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,34,66811,2,"Urban",27,"Female",1,3.37457513131562,23895.6558308564,"Male",2.42000619851622,"Jaguar XE",60000,1,1,3.7,18402.0285245083,-121.308321417698,45.4870288664505,"Oregon",4227,"Jaguar XE","gasoline","automatic"
